household_key,COMMODITY_DESC,seed_items,relevance_als,relevance_mba,Relevance,source,source_detail,snapshot_week,was_recently_purchased
1,BAKED SWEET GOODS,BAKED BREAD/BUNS/ROLLS | SNACK NUTS | CITRUS,0.8174620975239483,0.0,0.8174620975239483,als,ALS,46,False
34,SPICES & EXTRACTS,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.5632581273764239,0.0,0.5632581273764239,als,ALS,46,False
34,STATIONERY & SCHOOL SUPPLIES,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.0,0.39464247292548227,0.39464247292548227,mba,MBA,46,False
34,SUGARS/SWEETNERS,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.032794482670350386,0.5271739130434783,0.5271739130434783,both,BOTH,46,False
34,TEAS,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.0,0.0,0.0,unknown,UNKNOWN,46,False
34,TOMATOES,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.1568536739066709,1.0,1.0,both,BOTH,46,False
34,TROPICAL FRUIT,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.0,0.13443094629156016,0.13443094629156016,mba,MBA,46,False
34,VEGETABLES - ALL OTHERS,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.0,0.10100601295097145,0.10100601295097145,mba,MBA,46,False
34,VEGETABLES - SHELF STABLE,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.391928573351583,0.0,0.391928573351583,als,ALS,46,False
34,VEGETABLES SALAD,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.0,0.24703557312252966,0.24703557312252966,mba,MBA,46,False
34,WAREHOUSE SNACKS,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.0,0.9615509409474368,0.9615509409474368,mba,MBA,46,False
34,WATER - CARBONATED/FLVRD DRINK,BAG SNACKS | COUPON/MISC ITEMS | BAKED BREAD/BUNS/ROLLS,0.7372114349264742,0.0,0.7372114349264742,als,ALS,46,False
35,BAG SNACKS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.7293408240117998,0.0,0.7293408240117998,als,ALS,46,False
35,BAKED BREAD/BUNS/ROLLS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.9022532124368059,0.0,0.9022532124368059,als,ALS,46,False
35,BAKED SWEET GOODS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.07460237518684881,0.0,0.07460237518684881,als,ALS,46,False
35,BEANS - CANNED GLASS & MW,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.2092460197252881,0.0,0.2092460197252881,als,ALS,46,False
35,BEEF,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.19801062149958526,0.0,0.19801062149958526,als,ALS,46,False
35,BEERS/ALES,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.2070211172459677,0.0,0.2070211172459677,als,ALS,46,False
35,CAKES,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.350132846179054,0.0,0.350132846179054,als,ALS,46,False
35,CANDY - CHECKLANE,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.35959716850867235,0.03149832761669402,0.35959716850867235,both,BOTH,46,False
35,CANDY - PACKAGED,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.5760557229167557,0.020172640270219477,0.5760557229167557,both,BOTH,46,False
35,CHEESE,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.7794380504412822,0.0,0.7794380504412822,als,ALS,46,False
35,CHEESES,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.8940964756271089,0.0,0.8940964756271089,als,ALS,46,False
35,CHICKEN/POULTRY,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.7608146825227208,0.0,0.7608146825227208,als,ALS,46,False
35,COFFEE,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,1.0,0.0,1.0,als,ALS,46,False
35,COLD AND FLU,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.3242124473369746,0.0,0.3242124473369746,als,ALS,46,False
35,COLD CEREAL,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.4933757796853444,0.0,0.4933757796853444,als,ALS,46,False
35,CONDIMENTS/SAUCES,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.3386376405973463,0.0,0.3386376405973463,als,ALS,46,False
35,CONVENIENT BRKFST/WHLSM SNACKS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.20665166300867324,0.0,0.20665166300867324,als,ALS,46,False
35,COOKIES/CONES,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.27116987027596945,0.0,0.27116987027596945,als,ALS,46,False
35,COUPON/MISC ITEMS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.449983491020416,0.0,0.449983491020416,als,ALS,46,False
35,COUPONS/STORE & MFG,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.0,1.0,1.0,mba,MBA,46,False
35,CRACKERS/MISC BKD FD,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.6074160938081725,0.0,0.6074160938081725,als,ALS,46,False
35,DELI MEATS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.4884894934128242,0.0,0.4884894934128242,als,ALS,46,False
35,DOG FOODS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.4170805062092967,0.0,0.4170805062092967,als,ALS,46,False
35,DRY NOODLES/PASTA,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.06478705894232265,0.0,0.06478705894232265,als,ALS,46,False
35,EGGS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.28259842046543554,0.0,0.28259842046543554,als,ALS,46,False
35,FLUID MILK PRODUCTS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.9105018791740926,0.17235859124866593,0.9105018791740926,both,BOTH,46,False
35,FROZEN PIZZA,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.5726175188459449,0.0,0.5726175188459449,als,ALS,46,False
35,FRZN MEAT/MEAT DINNERS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.8220201911324788,0.0,0.8220201911324788,als,ALS,46,False
35,FRZN NOVELTIES/WTR ICE,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.3093463125506033,0.0,0.3093463125506033,als,ALS,46,False
35,FRZN VEGETABLE/VEG DSH,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.07343169340006306,0.0,0.07343169340006306,als,ALS,46,False
35,GREETING CARDS/WRAP/PARTY SPLY,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.0,0.5364730276352017,0.5364730276352017,mba,MBA,46,False
35,HEAT/SERVE,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.682535977495752,0.0,0.682535977495752,als,ALS,46,False
35,ICE CREAM/MILK/SHERBTS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.16314861240942516,0.0,0.16314861240942516,als,ALS,46,False
35,LUNCHMEAT,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.47182143292987,0.0,0.47182143292987,als,ALS,46,False
35,MEAT - SHELF STABLE,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.0,0.0,0.0,unknown,UNKNOWN,46,False
35,MILK BY-PRODUCTS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.6217025249136918,0.0,0.6217025249136918,als,ALS,46,False
35,MISCELLANEOUS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.23608398331632877,0.0,0.23608398331632877,als,ALS,46,False
35,PASTA SAUCE,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.24333381032824064,0.0,0.24333381032824064,als,ALS,46,False
35,PICKLE/RELISH/PKLD VEG,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.6334217322596611,0.0,0.6334217322596611,als,ALS,46,False
35,PNT BTR/JELLY/JAMS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.6169296023658948,0.0,0.6169296023658948,als,ALS,46,False
35,PREPARED FOOD,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.19101539826287128,0.0,0.19101539826287128,als,ALS,46,False
35,PROCESSED,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.43584932660089093,0.0,0.43584932660089093,als,ALS,46,False
35,REFRGRATD JUICES/DRNKS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.10375023307705698,0.0,0.10375023307705698,als,ALS,46,False
35,SALAD MIX,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.6593785561673893,0.0,0.6593785561673893,als,ALS,46,False
35,SALADS/DIPS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.8661956187088553,0.0,0.8661956187088553,als,ALS,46,False
35,SALD DRSNG/SNDWCH SPRD,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.5754641253369164,0.0,0.5754641253369164,als,ALS,46,False
35,SOFT DRINKS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.8381364242603326,0.0,0.8381364242603326,als,ALS,46,False
35,SOUP,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.4532192510188797,0.0,0.4532192510188797,als,ALS,46,False
35,STATIONERY & SCHOOL SUPPLIES,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.0,0.39464247292548227,0.39464247292548227,mba,MBA,46,False
35,TOMATOES,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.3486267812197813,0.0,0.3486267812197813,als,ALS,46,False
35,TROPICAL FRUIT,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.4326441686133634,0.0,0.4326441686133634,als,ALS,46,False
35,VITAMINS,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.34150084898898764,0.0,0.34150084898898764,als,ALS,46,False
35,YOGURT,DEODORANTS | COUPON/MISC ITEMS | REFRGRATD DOUGH PRODUCTS,0.04179082472419473,0.0,0.04179082472419473,als,ALS,46,False
36,ANALGESICS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.2585503172141855,0.0,0.2585503172141855,als,ALS,46,False
36,APPLES,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.8020502996304516,0.584648493543759,0.8020502996304516,both,BOTH,46,False
36,BAG SNACKS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.5947257499462518,0.0,0.5947257499462518,als,ALS,46,False
36,BAKED BREAD/BUNS/ROLLS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.6454624358873495,0.0,0.6454624358873495,als,ALS,46,False
36,BEEF,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.30283993617648414,0.0,0.30283993617648414,als,ALS,46,False
36,CANDY - CHECKLANE,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.07472361814510822,0.0,0.07472361814510822,als,ALS,46,False
36,CANDY - PACKAGED,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.2144925497538096,0.0,0.2144925497538096,als,ALS,46,False
36,CANNED JUICES,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.7826770129115365,0.0,0.7826770129115365,als,ALS,46,False
36,CARROTS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.9080356213819655,0.0,0.9080356213819655,als,ALS,46,False
36,CHEESE,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.7623752325312855,0.0,0.7623752325312855,als,ALS,46,False
36,CHICKEN/POULTRY,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.3887034842259405,0.604133197020593,0.604133197020593,both,BOTH,46,False
36,COFFEE,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.34564889597716797,0.0,0.34564889597716797,als,ALS,46,False
36,COLD CEREAL,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,1.0,0.0,1.0,als,ALS,46,False
36,CONDIMENTS/SAUCES,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.4262095886820212,0.0,0.4262095886820212,als,ALS,46,False
36,CONVENIENT BRKFST/WHLSM SNACKS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.643071229349536,0.0,0.643071229349536,als,ALS,46,False
36,COOKIES/CONES,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.568546651821403,0.0,0.568546651821403,als,ALS,46,False
36,COUPON/MISC ITEMS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.6322414620095271,0.0,0.6322414620095271,als,ALS,46,False
36,CRACKERS/MISC BKD FD,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.4951144411037364,0.07621951219512202,0.4951144411037364,both,BOTH,46,False
36,DELI MEATS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.33471924577745665,0.23267646583750612,0.33471924577745665,both,BOTH,46,False
36,DINNER MXS:DRY,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.8268857829529144,0.0,0.8268857829529144,als,ALS,46,False
36,DRY BN/VEG/POTATO/RICE,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.08415629437853465,0.0,0.08415629437853465,als,ALS,46,False
36,DRY MIX DESSERTS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.18779844762820808,0.0,0.18779844762820808,als,ALS,46,False
36,EGGS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.4020359426023419,0.0,0.4020359426023419,als,ALS,46,False
36,FLUID MILK PRODUCTS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.7783325617034976,0.0,0.7783325617034976,als,ALS,46,False
36,FROZEN PIZZA,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.6728337836823675,0.0,0.6728337836823675,als,ALS,46,False
36,FRUIT - SHELF STABLE,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.4386213482482069,0.0,0.4386213482482069,als,ALS,46,False
36,FRZN POTATOES,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.0,0.0,0.0,unknown,UNKNOWN,46,False
36,HOT CEREAL,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.02956858943286476,0.0,0.02956858943286476,als,ALS,46,False
36,ISOTONIC DRINKS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.9476512300818895,0.0,0.9476512300818895,als,ALS,46,False
36,LUNCHMEAT,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.18946418918502475,0.0,0.18946418918502475,als,ALS,46,False
36,MAGAZINE,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.0,0.00866274179983173,0.00866274179983173,mba,MBA,46,False
36,MARGARINES,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.012484813635986254,0.0,0.012484813635986254,als,ALS,46,False
36,MEAT - SHELF STABLE,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.6297929723797608,0.0,0.6297929723797608,als,ALS,46,False
36,MISC. DAIRY,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.1765689675737819,0.0,0.1765689675737819,als,ALS,46,False
36,NEWSPAPER,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.0,0.38186638388123006,0.38186638388123006,mba,MBA,46,False
36,PASTA SAUCE,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.525011320661685,0.0,0.525011320661685,als,ALS,46,False
36,PNT BTR/JELLY/JAMS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.6545312919766328,0.0,0.6545312919766328,als,ALS,46,False
36,PREPARED FOOD,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.0,0.4261610424323421,0.4261610424323421,mba,MBA,46,False
36,PWDR/CRYSTL DRNK MX,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.1709613879330629,0.0,0.1709613879330629,als,ALS,46,False
36,REFRGRATD JUICES/DRNKS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.5991833171333365,0.0,0.5991833171333365,als,ALS,46,False
36,SALAD MIX,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.4269680458235732,0.7837295461562213,0.7837295461562213,both,BOTH,46,False
36,SALADS/DIPS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.0,0.3297560975609757,0.3297560975609757,mba,MBA,46,False
36,SALD DRSNG/SNDWCH SPRD,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.40575734954759046,0.9048780487804877,0.9048780487804877,both,BOTH,46,False
36,SOFT DRINKS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.702851936621697,0.24142930240491223,0.702851936621697,both,BOTH,46,False
36,SPICES & EXTRACTS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.550905272256022,0.0,0.550905272256022,als,ALS,46,False
36,SUGARS/SWEETNERS,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.35456747458787896,0.0,0.35456747458787896,als,ALS,46,False
36,TROPICAL FRUIT,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.0,0.3627885744098083,0.3627885744098083,mba,MBA,46,False
36,VEGETABLES - SHELF STABLE,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.32528149382702176,0.0,0.32528149382702176,als,ALS,46,False
36,YOGURT,SALAD BAR | DRY NOODLES/PASTA | CHICKEN,0.4967964974652232,0.0,0.4967964974652232,als,ALS,46,False
37,AIR CARE,APPLES | COUPON/MISC ITEMS | CITRUS,0.22138545645687285,0.0,0.22138545645687285,als,ALS,46,False
37,BAG SNACKS,APPLES | COUPON/MISC ITEMS | CITRUS,0.2841153400589698,0.0,0.2841153400589698,als,ALS,46,False
37,BAKED BREAD/BUNS/ROLLS,APPLES | COUPON/MISC ITEMS | CITRUS,0.3917714472062944,0.0,0.3917714472062944,als,ALS,46,False
37,BAKED SWEET GOODS,APPLES | COUPON/MISC ITEMS | CITRUS,0.22548555317851854,0.0,0.22548555317851854,als,ALS,46,False
37,BATH,APPLES | COUPON/MISC ITEMS | CITRUS,0.0010788413064605241,0.0,0.0010788413064605241,als,ALS,46,False
37,BEERS/ALES,APPLES | COUPON/MISC ITEMS | CITRUS,0.0,0.8261111111111112,0.8261111111111112,mba,MBA,46,False
37,BERRIES,APPLES | COUPON/MISC ITEMS | CITRUS,0.6414350994923139,0.0,0.6414350994923139,als,ALS,46,False
37,BLEACH,APPLES | COUPON/MISC ITEMS | CITRUS,0.0,0.0,0.0,unknown,UNKNOWN,46,False
37,BROOMS AND MOPS,APPLES | COUPON/MISC ITEMS | CITRUS,0.5785837823750292,0.0,0.5785837823750292,als,ALS,46,False
37,CAKES,APPLES | COUPON/MISC ITEMS | CITRUS,0.4675972044333974,0.0,0.4675972044333974,als,ALS,46,False
37,CANDLES/ACCESSORIES,APPLES | COUPON/MISC ITEMS | CITRUS,0.20473899514362906,0.0,0.20473899514362906,als,ALS,46,False
37,CANDY - CHECKLANE,APPLES | COUPON/MISC ITEMS | CITRUS,0.5311961432476886,0.03149832761669402,0.5311961432476886,both,BOTH,46,False
37,CANDY - PACKAGED,APPLES | COUPON/MISC ITEMS | CITRUS,0.42224484472584334,0.020172640270219477,0.42224484472584334,both,BOTH,46,False
37,CANNED JUICES,APPLES | COUPON/MISC ITEMS | CITRUS,0.4572311980005539,0.0,0.4572311980005539,als,ALS,46,False
37,CHEESE,APPLES | COUPON/MISC ITEMS | CITRUS,0.3057614608660731,0.0,0.3057614608660731,als,ALS,46,False
37,CIGARETTES,APPLES | COUPON/MISC ITEMS | CITRUS,0.37075785478297,0.0,0.37075785478297,als,ALS,46,False
37,COLD CEREAL,APPLES | COUPON/MISC ITEMS | CITRUS,0.4248282905480344,0.0,0.4248282905480344,als,ALS,46,False
37,CONVENIENT BRKFST/WHLSM SNACKS,APPLES | COUPON/MISC ITEMS | CITRUS,0.07673688154406742,0.0,0.07673688154406742,als,ALS,46,False
37,COOKIES/CONES,APPLES | COUPON/MISC ITEMS | CITRUS,0.4562665922152912,0.0,0.4562665922152912,als,ALS,46,False
37,COUPONS/STORE & MFG,APPLES | COUPON/MISC ITEMS | CITRUS,0.0,1.0,1.0,mba,MBA,46,False
37,CRACKERS/MISC BKD FD,APPLES | COUPON/MISC ITEMS | CITRUS,0.040220413764563534,0.0,0.040220413764563534,als,ALS,46,False
37,DINNER SAUSAGE,APPLES | COUPON/MISC ITEMS | CITRUS,0.05255509020130738,0.0,0.05255509020130738,als,ALS,46,False
37,EGGS,APPLES | COUPON/MISC ITEMS | CITRUS,0.19079830825509958,0.0,0.19079830825509958,als,ALS,46,False
37,FACIAL TISS/DNR NAPKIN,APPLES | COUPON/MISC ITEMS | CITRUS,0.028256378075342932,0.0,0.028256378075342932,als,ALS,46,False
37,FEMININE HYGIENE,APPLES | COUPON/MISC ITEMS | CITRUS,0.15688292697735795,0.0,0.15688292697735795,als,ALS,46,False
37,FLUID MILK PRODUCTS,APPLES | COUPON/MISC ITEMS | CITRUS,0.48600646566336825,0.0,0.48600646566336825,als,ALS,46,False
37,FRZN NOVELTIES/WTR ICE,APPLES | COUPON/MISC ITEMS | CITRUS,0.5611961141573503,0.0,0.5611961141573503,als,ALS,46,False
37,GREETING CARDS/WRAP/PARTY SPLY,APPLES | COUPON/MISC ITEMS | CITRUS,0.0,0.5364730276352017,0.5364730276352017,mba,MBA,46,False
37,HAND/BODY/FACIAL PRODUCTS,APPLES | COUPON/MISC ITEMS | CITRUS,0.29898967762907475,0.0,0.29898967762907475,als,ALS,46,False
37,HOUSEHOLD CLEANG NEEDS,APPLES | COUPON/MISC ITEMS | CITRUS,0.4641058416905276,0.0,0.4641058416905276,als,ALS,46,False
37,ICE CREAM/MILK/SHERBTS,APPLES | COUPON/MISC ITEMS | CITRUS,0.45415239592875495,0.0,0.45415239592875495,als,ALS,46,False
37,LUNCHMEAT,APPLES | COUPON/MISC ITEMS | CITRUS,0.06191084139477581,0.0,0.06191084139477581,als,ALS,46,False
37,MELONS,APPLES | COUPON/MISC ITEMS | CITRUS,0.6163818287424926,0.0,0.6163818287424926,als,ALS,46,False
37,MILK BY-PRODUCTS,APPLES | COUPON/MISC ITEMS | CITRUS,0.06166614689442363,0.0,0.06166614689442363,als,ALS,46,False
37,NO COMMODITY DESCRIPTION,APPLES | COUPON/MISC ITEMS | CITRUS,0.14271731210046937,0.0,0.14271731210046937,als,ALS,46,False
37,NUTS,APPLES | COUPON/MISC ITEMS | CITRUS,0.0037372506930027217,0.0,0.0037372506930027217,als,ALS,46,False
37,ONIONS,APPLES | COUPON/MISC ITEMS | CITRUS,0.0,1.0,1.0,mba,MBA,46,False
37,PEARS,APPLES | COUPON/MISC ITEMS | CITRUS,0.23472870984423766,0.0,0.23472870984423766,als,ALS,46,False
37,PEPPERS-ALL,APPLES | COUPON/MISC ITEMS | CITRUS,0.08333975434178895,0.0,0.08333975434178895,als,ALS,46,False
37,PNT BTR/JELLY/JAMS,APPLES | COUPON/MISC ITEMS | CITRUS,0.015366411832815886,0.0,0.015366411832815886,als,ALS,46,False
37,REFRGRATD DOUGH PRODUCTS,APPLES | COUPON/MISC ITEMS | CITRUS,0.23811374367070692,0.0,0.23811374367070692,als,ALS,46,False
37,REFRGRATD JUICES/DRNKS,APPLES | COUPON/MISC ITEMS | CITRUS,0.6577603736333228,0.0,0.6577603736333228,als,ALS,46,False
37,SALAD BAR,APPLES | COUPON/MISC ITEMS | CITRUS,0.0,0.5846484935437588,0.5846484935437588,mba,MBA,46,False
37,SALD DRSNG/SNDWCH SPRD,APPLES | COUPON/MISC ITEMS | CITRUS,0.01387359263366992,0.0,0.01387359263366992,als,ALS,46,False
37,STATIONERY & SCHOOL SUPPLIES,APPLES | COUPON/MISC ITEMS | CITRUS,0.0,0.39464247292548227,0.39464247292548227,mba,MBA,46,False
37,SYRUPS/TOPPINGS,APPLES | COUPON/MISC ITEMS | CITRUS,0.07886868121486922,0.0,0.07886868121486922,als,ALS,46,False
37,VEGETABLES - ALL OTHERS,APPLES | COUPON/MISC ITEMS | CITRUS,0.0,1.0,1.0,mba,MBA,46,False
37,VEGETABLES SALAD,APPLES | COUPON/MISC ITEMS | CITRUS,0.42549990441213165,0.0,0.42549990441213165,als,ALS,46,False
37,WATER - CARBONATED/FLVRD DRINK,APPLES | COUPON/MISC ITEMS | CITRUS,0.0,0.3253821213524779,0.3253821213524779,mba,MBA,46,False
37,YOGURT,APPLES | COUPON/MISC ITEMS | CITRUS,0.3563209165574971,0.0,0.3563209165574971,als,ALS,46,False
38,AIR CARE,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.04798069141022636,0.0,0.04798069141022636,als,ALS,46,False
38,ANALGESICS,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.2887899952066819,0.0,0.2887899952066819,als,ALS,46,False
38,APPLES,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.0,0.0,0.0,unknown,UNKNOWN,46,False
38,BAKED BREAD/BUNS/ROLLS,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.08713549203729617,0.0,0.08713549203729617,als,ALS,46,False
38,BAKING MIXES,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.3634675863160013,0.0,0.3634675863160013,als,ALS,46,False
38,BAKING NEEDS,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.41774550872063015,1.0,1.0,both,BOTH,46,False
38,BATH TISSUES,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.39301394406999557,0.0,0.39301394406999557,als,ALS,46,False
38,BREAKFAST SWEETS,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.0,0.3959276018099548,0.3959276018099548,mba,MBA,46,False
38,BROOMS AND MOPS,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.036184286622679133,0.0,0.036184286622679133,als,ALS,46,False
38,CAKES,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.31372378962499103,0.0,0.31372378962499103,als,ALS,46,False
38,CANDLES/ACCESSORIES,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.4109958103862522,1.0,1.0,both,BOTH,46,False
38,CANNED JUICES,FROZEN PIE/DESSERTS | DELI SUPPLIES | CAKES,0.07846747147867936,0.0,0.07846747147867936,als,ALS,46,False
