antecedent_item,consequent_item,lift,confidence,support,relevance_mba
DOMESTIC WINE,IMPORTED WINE,12.126608337622232,0.08457711442786069,0.002044252044252044,1.0
DOMESTIC WINE,LIQUOR,3.9259178559755963,0.06467661691542288,0.0015632515632515633,1.0
DOMESTIC WINE,BEERS/ALES,2.7582089552238807,0.23880597014925373,0.005772005772005772,0.8791044776119403
DOMESTIC WINE,CIGARETTES,1.0524167714685713,0.07960199004975124,0.001924001924001924,0.026208385734285633
DOMESTIC WINE,GREETING CARDS/WRAP/PARTY SPLY,1.0266286433835785,0.04975124378109453,0.0012025012025012026,0.013314321691789255
DRY BN/VEG/POTATO/RICE,BEEF,4.50224887556222,0.14130434782608697,0.0015632515632515633,1.0
DRY BN/VEG/POTATO/RICE,TROPICAL FRUIT,2.1751918158567776,0.09782608695652174,0.0010822510822510823,0.5875959079283888
DRY BN/VEG/POTATO/RICE,BEERS/ALES,1.5065217391304349,0.13043478260869565,0.001443001443001443,0.25326086956521743
DRY BN/VEG/POTATO/RICE,FLUID MILK PRODUCTS,1.3505637789429725,0.15217391304347827,0.0016835016835016834,0.17528188947148626
DRY SAUCES/GRAVY,BEEF,8.134996331621423,0.2553191489361702,0.001443001443001443,1.0
EGGS,COLD CEREAL,5.422131147540983,0.07954545454545454,0.0016835016835016834,1.0
EGGS,CHEESE,4.887931034482759,0.08522727272727273,0.0018037518037518038,1.0
EGGS,BAKING MIXES,4.821428571428572,0.05681818181818182,0.0012025012025012026,1.0
EGGS,CANNED JUICES,3.793795620437956,0.125,0.0026455026455026454,1.0
EGGS,FLUID MILK PRODUCTS,3.479455709711847,0.3920454545454546,0.008297258297258298,1.0
EGGS,BEEF,1.6293103448275863,0.05113636363636364,0.0010822510822510823,0.31465517241379315
EGGS,TROPICAL FRUIT,1.5160427807486634,0.06818181818181819,0.001443001443001443,0.2580213903743317
EGGS,BAKED BREAD/BUNS/ROLLS,1.155570652173913,0.05113636363636364,0.0010822510822510823,0.07778532608695654
EYE AND EAR CARE PRODUCTS,ORAL HYGIENE PRODUCTS,11.801324503311259,0.21428571428571427,0.0010822510822510823,1.0
FD WRAPS/BAGS/TRSH BG,STATIONERY & SCHOOL SUPPLIES,4.40284722630743,0.10112359550561797,0.0010822510822510823,1.0
FD WRAPS/BAGS/TRSH BG,SOFT DRINKS,1.0454624027657735,0.1797752808988764,0.001924001924001924,0.022731201382886757
FEMININE HYGIENE,CANDY - CHECKLANE,1.3379095833109884,0.10344827586206896,0.001443001443001443,0.1689547916554942
FEMININE HYGIENE,CIGARETTES,1.1397401458253384,0.08620689655172414,0.0012025012025012026,0.06987007291266922
FILM AND CAMERA PRODUCTS,GREETING CARDS/WRAP/PARTY SPLY,4.642928039702233,0.22499999999999998,0.0010822510822510823,1.0
FIRST AID PRODUCTS,ORAL HYGIENE PRODUCTS,5.557810316544139,0.10091743119266054,0.0013227513227513227,1.0
FIRST AID PRODUCTS,CANDY - PACKAGED,2.090235013195928,0.11009174311926606,0.001443001443001443,0.5451175065979641
FIRST AID PRODUCTS,WATER - CARBONATED/FLVRD DRINK,1.8022105035035758,0.08256880733944955,0.0010822510822510823,0.4011052517517879
FIRST AID PRODUCTS,CANDY - CHECKLANE,1.3051778503859488,0.10091743119266054,0.0013227513227513227,0.1525889251929744
FLORAL BALLOONS,FLORAL-FRESH CUT,19.811792733770105,0.3478260869565218,0.001924001924001924,1.0
FLORAL BALLOONS,CAKES,8.3438127090301,0.1956521739130435,0.0010822510822510823,1.0
FLORAL BALLOONS,GREETING CARDS/WRAP/PARTY SPLY,7.17747329809041,0.3478260869565218,0.001924001924001924,1.0
FLORAL-FLOWERING PLANTS,GREETING CARDS/WRAP/PARTY SPLY,10.317617866004962,0.5,0.001443001443001443,1.0
FLORAL-FRESH CUT,FLORAL BALLOONS,19.811792733770105,0.10958904109589042,0.001924001924001924,1.0
FLORAL-FRESH CUT,GREETING CARDS/WRAP/PARTY SPLY,6.92552432101703,0.3356164383561644,0.005892255892255892,1.0
FLORAL-FRESH CUT,CANDY - PACKAGED,1.4304747607431036,0.07534246575342465,0.0013227513227513227,0.21523738037155182
FLOUR & MEALS,SUGARS/SWEETNERS,13.186046511627909,0.20930232558139536,0.0010822510822510823,1.0
FLUID MILK PRODUCTS,FRZN JCE CONC/DRNKS,5.91675560298826,0.012806830309498399,0.001443001443001443,1.0
FLUID MILK PRODUCTS,COLD CEREAL,4.946795668072152,0.07257203842049093,0.008177008177008177,1.0
FLUID MILK PRODUCTS,CANNED JUICES,4.048874728322258,0.13340448239060831,0.01503126503126503,1.0
FLUID MILK PRODUCTS,EGGS,3.4794557097118464,0.0736392742796158,0.008297258297258298,1.0
FLUID MILK PRODUCTS,YOGURT,1.9923768867205363,0.011739594450373531,0.0013227513227513227,0.4961884433602681
FLUID MILK PRODUCTS,CHEESE,1.8974423140617525,0.033084311632870865,0.003727753727753728,0.4487211570308762
FLUID MILK PRODUCTS,MARGARINES,1.831376734258271,0.013874066168623266,0.0015632515632515633,0.4156883671291355
FLUID MILK PRODUCTS,PNT BTR/JELLY/JAMS,1.6640875133404482,0.0096051227321238,0.0010822510822510823,0.3320437566702241
FLUID MILK PRODUCTS,BAKED BREAD/BUNS/ROLLS,1.6158530926639139,0.07150480256136607,0.008056758056758057,0.30792654633195693
FLUID MILK PRODUCTS,SUGARS/SWEETNERS,1.5464247598719316,0.02454642475987193,0.0027657527657527657,0.2732123799359658
FLUID MILK PRODUCTS,CONVENIENT BRKFST/WHLSM SNACKS,1.5254135538954106,0.011739594450373531,0.0013227513227513227,0.2627067769477053
FLUID MILK PRODUCTS,TROPICAL FRUIT,1.4950091028940926,0.0672358591248666,0.007575757575757576,0.2475045514470463
FLUID MILK PRODUCTS,BAKED SWEET GOODS,1.485705151411149,0.04055496264674493,0.00456950456950457,0.2428525757055745
FLUID MILK PRODUCTS,BREAKFAST SWEETS,1.4170381065980286,0.04055496264674493,0.00456950456950457,0.20851905329901432
FLUID MILK PRODUCTS,DRY BN/VEG/POTATO/RICE,1.3505637789429725,0.014941302027748132,0.0016835016835016834,0.17528188947148626
FLUID MILK PRODUCTS,REFRGRATD DOUGH PRODUCTS,1.344717182497332,0.010672358591248666,0.0012025012025012026,0.17235859124866604
FLUID MILK PRODUCTS,BAKING MIXES,1.2678762006403415,0.014941302027748132,0.0016835016835016834,0.13393810032017073
FLUID MILK PRODUCTS,SOUP,1.1833511205976521,0.021344717182497332,0.002405002405002405,0.09167556029882606
FLUID MILK PRODUCTS,DELI MEATS,1.1167386402991086,0.020277481323372464,0.002284752284752285,0.058369320149554316
FLUID MILK PRODUCTS,CHEESES,1.0988260405549626,0.013874066168623266,0.0015632515632515633,0.04941302027748129
FLUID MILK PRODUCTS,DIAPERS & DISPOSABLES,1.048244102891621,0.016008537886873,0.0018037518037518038,0.024122051445810477
FLUID MILK PRODUCTS,REFRGRATD JUICES/DRNKS,1.0336500752208406,0.03094983991462113,0.003487253487253487,0.016825037610420313
FLUID MILK PRODUCTS,COFFEE,1.0215980897245918,0.017075773745997867,0.001924001924001924,0.010799044862295881
FROZEN PIZZA,BAG SNACKS,2.6902173913043477,0.17857142857142858,0.0030062530062530063,0.8451086956521738
FROZEN PIZZA,SOFT DRINKS,1.993846153846154,0.34285714285714286,0.005772005772005772,0.496923076923077
FRZN ICE,BEERS/ALES,2.5265625,0.21874999999999997,0.003367003367003367,0.7632812499999999
FRZN ICE,CIGARETTES,1.3427563593004768,0.1015625,0.0015632515632515633,0.17137817965023838
FRZN ICE,SOFT DRINKS,1.1358173076923077,0.1953125,0.0030062530062530063,0.06790865384615385
FRZN JCE CONC/DRNKS,FLUID MILK PRODUCTS,5.9167556029882595,0.6666666666666666,0.001443001443001443,1.0
FRZN MEAT/MEAT DINNERS,SOFT DRINKS,1.1013986013986017,0.18939393939393942,0.0030062530062530063,0.05069930069930084
FUEL,CIGARETTES,9.21462639109698,0.696969696969697,0.0027657527657527657,1.0
GRAPES,BERRIES,19.799999999999997,0.14285714285714285,0.0013227513227513227,1.0
GRAPES,VALUE ADDED FRUIT,9.391304347826088,0.12987012987012989,0.0012025012025012026,1.0
GRAPES,TROPICAL FRUIT,4.620320855614974,0.2077922077922078,0.001924001924001924,1.0
GREETING CARDS/WRAP/PARTY SPLY,FLORAL-FLOWERING PLANTS,10.317617866004962,0.02977667493796526,0.001443001443001443,1.0
GREETING CARDS/WRAP/PARTY SPLY,ROSES,8.145487788951286,0.03722084367245657,0.0018037518037518038,1.0
GREETING CARDS/WRAP/PARTY SPLY,FLORAL BALLOONS,7.177473298090409,0.03970223325062035,0.001924001924001924,1.0
GREETING CARDS/WRAP/PARTY SPLY,FLORAL-FRESH CUT,6.92552432101703,0.12158808933002481,0.005892255892255892,1.0
GREETING CARDS/WRAP/PARTY SPLY,BOOKSTORE,5.6277915632754345,0.05955334987593052,0.002886002886002886,1.0
GREETING CARDS/WRAP/PARTY SPLY,CANDLES/ACCESSORIES,4.706281833616299,0.03225806451612903,0.0015632515632515633,1.0
GREETING CARDS/WRAP/PARTY SPLY,FILM AND CAMERA PRODUCTS,4.642928039702233,0.022332506203473945,0.0010822510822510823,1.0
GREETING CARDS/WRAP/PARTY SPLY,CAKES,3.59793853788891,0.08436724565756823,0.004088504088504088,1.0
GREETING CARDS/WRAP/PARTY SPLY,COUPON/MISC ITEMS,2.0729460552704033,0.05459057071960297,0.0026455026455026454,0.5364730276352017
GREETING CARDS/WRAP/PARTY SPLY,BAKING NEEDS,1.735674033533545,0.022332506203473945,0.0010822510822510823,0.3678370167667725
GREETING CARDS/WRAP/PARTY SPLY,CANDY - PACKAGED,1.6960467724939663,0.08933002481389578,0.004329004329004329,0.34802338624698315
GREETING CARDS/WRAP/PARTY SPLY,BREAD,1.4069478908188586,0.022332506203473945,0.0010822510822510823,0.2034739454094293
GREETING CARDS/WRAP/PARTY SPLY,STATIONERY & SCHOOL SUPPLIES,1.2964546009639744,0.02977667493796526,0.001443001443001443,0.14822730048198718
GREETING CARDS/WRAP/PARTY SPLY,MAGAZINE,1.0673397792418926,0.03722084367245657,0.0018037518037518038,0.0336698896209463
GREETING CARDS/WRAP/PARTY SPLY,DOMESTIC WINE,1.0266286433835783,0.02481389578163772,0.0012025012025012026,0.013314321691789144
HAIR CARE PRODUCTS,MAKEUP AND TREATMENT,6.203398259428098,0.07086614173228346,0.0010822510822510823,1.0
HAIR CARE PRODUCTS,ORAL HYGIENE PRODUCTS,3.9028002294415187,0.07086614173228346,0.0010822510822510823,1.0
HAIR CARE PRODUCTS,BEERS/ALES,1.0003937007874015,0.08661417322834646,0.0013227513227513227,0.00019685039370076485
HAND/BODY/FACIAL PRODUCTS,MAKEUP AND TREATMENT,13.821606648199444,0.15789473684210525,0.0010822510822510823,1.0
HERBS,PEPPERS-ALL,17.277008310249307,0.15789473684210525,0.0010822510822510823,1.0
HERBS,VEGETABLES - ALL OTHERS,14.744680851063832,0.33333333333333337,0.002284752284752285,1.0
HERBS,ONIONS,11.100686498855834,0.24561403508771928,0.0016835016835016834,1.0
HERBS,VEGETABLES SALAD,10.851674641148325,0.15789473684210525,0.0010822510822510823,1.0
HISPANIC,PEPPERS-ALL,8.638504155124654,0.07894736842105263,0.0010822510822510823,1.0
HISPANIC,VEGETABLES SALAD,6.028708133971293,0.08771929824561404,0.0012025012025012026,1.0
HISPANIC,BEEF,4.751361161524501,0.14912280701754385,0.002044252044252044,1.0
HISPANIC,ONIONS,3.568077803203661,0.07894736842105263,0.0010822510822510823,1.0
HISPANIC,VEGETABLES - ALL OTHERS,3.492161254199328,0.07894736842105263,0.0010822510822510823,1.0
HISPANIC,BAG SNACKS,2.2465675057208236,0.14912280701754385,0.002044252044252044,0.6232837528604118
HISPANIC,BEERS/ALES,1.0131578947368423,0.08771929824561404,0.0012025012025012026,0.006578947368421129
HOUSEHOLD CLEANG NEEDS,BROOMS AND MOPS,20.81602002503129,0.11764705882352941,0.001443001443001443,1.0
HOUSEHOLD CLEANG NEEDS,BEERS/ALES,1.2455882352941177,0.10784313725490195,0.0013227513227513227,0.12279411764705883
ICE CREAM/MILK/SHERBTS,COOKIES/CONES,3.797260273972604,0.06849315068493152,0.0012025012025012026,1.0
ICE CREAM/MILK/SHERBTS,CAKES,2.628872497365648,0.06164383561643836,0.0010822510822510823,0.814436248682824
ICE CREAM/MILK/SHERBTS,BAKED BREAD/BUNS/ROLLS,1.3930166765932104,0.06164383561643836,0.0010822510822510823,0.1965083382966052
IMPORTED WINE,DOMESTIC WINE,12.126608337622232,0.29310344827586204,0.002044252044252044,1.0
IMPORTED WINE,BEERS/ALES,2.3896551724137933,0.20689655172413793,0.001443001443001443,0.6948275862068967
LIQUOR,DOMESTIC WINE,3.9259178559755967,0.09489051094890512,0.0015632515632515633,1.0
LIQUOR,CANNED JUICES,3.1014971495551173,0.10218978102189781,0.0016835016835016834,1.0
LIQUOR,BEERS/ALES,3.035036496350365,0.26277372262773724,0.004329004329004329,1.0
LIQUOR,CIGARETTES,1.4475531779095538,0.1094890510948905,0.0018037518037518038,0.22377658895477692
LUNCHMEAT,BAKED BREAD/BUNS/ROLLS,4.159109095758869,0.18404907975460122,0.0036075036075036075,1.0
LUNCHMEAT,CHEESE,3.5185106833086524,0.06134969325153374,0.0012025012025012026,1.0
LUNCHMEAT,REFRGRATD JUICES/DRNKS,2.8685046936211096,0.08588957055214723,0.0016835016835016834,0.9342523468105548
LUNCHMEAT,BEEF,2.1502009731330656,0.06748466257668712,0.0013227513227513227,0.5751004865665328
LUNCHMEAT,BAG SNACKS,1.478794345158709,0.09815950920245399,0.001924001924001924,0.23939717257935444
LUNCHMEAT,CANDY - CHECKLANE,1.0314763045158335,0.07975460122699386,0.0015632515632515633,0.01573815225791675
MAGAZINE,BOOKSTORE,3.5844827586206893,0.03793103448275861,0.0013227513227513227,1.0
MAGAZINE,WATER - CARBONATED/FLVRD DRINK,1.2795004072766765,0.058620689655172406,0.002044252044252044,0.13975020363833823
MAGAZINE,BREAKFAST SWEETS,1.0843813387423935,0.03103448275862069,0.0010822510822510823,0.042190669371196754
MAGAZINE,GREETING CARDS/WRAP/PARTY SPLY,1.0673397792418926,0.05172413793103448,0.0018037518037518038,0.0336698896209463
MAGAZINE,CIGARETTES,1.0485609341593112,0.0793103448275862,0.0027657527657527657,0.024280467079655588
MAGAZINE,SALAD BAR,1.0173254835996637,0.05517241379310345,0.001924001924001924,0.008662741799831841
MAKEUP AND TREATMENT,HAND/BODY/FACIAL PRODUCTS,13.821606648199445,0.09473684210526315,0.0010822510822510823,1.0
MAKEUP AND TREATMENT,HAIR CARE PRODUCTS,6.203398259428098,0.09473684210526315,0.0010822510822510823,1.0
MAKEUP AND TREATMENT,CANDY - CHECKLANE,1.4975198493901938,0.11578947368421051,0.0013227513227513227,0.2487599246950969
MARGARINES,FLUID MILK PRODUCTS,1.8313767342582712,0.20634920634920637,0.0015632515632515633,0.4156883671291356
MEAT - SHELF STABLE,BAKED BREAD/BUNS/ROLLS,3.8373666940114846,0.16981132075471697,0.0010822510822510823,1.0
MEAT - SHELF STABLE,SOFT DRINKS,1.0972423802612483,0.18867924528301888,0.0012025012025012026,0.04862119013062416
MILK BY-PRODUCTS,BAG SNACKS,3.314347826086956,0.21999999999999997,0.0013227513227513227,1.0
MISC WINE,BEERS/ALES,4.733606557377049,0.4098360655737705,0.0030062530062530063,1.0
MUSHROOMS,ONIONS,12.91304347826087,0.2857142857142857,0.001443001443001443,1.0
NEWSPAPER,BREAKFAST SWEETS,3.0383631713554986,0.08695652173913043,0.002405002405002405,1.0
NEWSPAPER,SALAD BAR,1.7637327677624601,0.09565217391304347,0.0026455026455026454,0.38186638388123006
ONIONS,PEPPERS-ALL,14.866990846681924,0.13586956521739132,0.0030062530062530063,1.0
ONIONS,MUSHROOMS,12.913043478260867,0.06521739130434782,0.001443001443001443,1.0
ONIONS,HERBS,11.100686498855836,0.07608695652173914,0.0016835016835016834,1.0
ONIONS,POTATOES,8.316,0.125,0.0027657527657527657,1.0
ONIONS,TOMATOES,8.104047976011994,0.14130434782608697,0.0031265031265031266,1.0
ONIONS,CARROTS,7.975703324808184,0.04891304347826087,0.0010822510822510823,1.0
ONIONS,VEGETABLES - ALL OTHERS,7.692876965772434,0.1739130434782609,0.003848003848003848,1.0
ONIONS,VEGETABLES - SHELF STABLE,6.847826086956522,0.05434782608695653,0.0012025012025012026,1.0
ONIONS,VEGETABLES SALAD,5.229249011857708,0.07608695652173914,0.0016835016835016834,1.0
ONIONS,HISPANIC,3.5680778032036615,0.04891304347826087,0.0010822510822510823,1.0
ONIONS,BEEF,3.290104947526237,0.10326086956521739,0.002284752284752285,1.0
ONIONS,CITRUS,3.01304347826087,0.04891304347826087,0.0010822510822510823,1.0
ONIONS,SOUP,2.711739130434783,0.04891304347826087,0.0010822510822510823,0.8558695652173915
ONIONS,BAKED BREAD/BUNS/ROLLS,1.105328449905482,0.04891304347826087,0.0010822510822510823,0.052664224952741034
ORAL HYGIENE PRODUCTS,EYE AND EAR CARE PRODUCTS,11.801324503311257,0.059602649006622516,0.0010822510822510823,1.0
ORAL HYGIENE PRODUCTS,SHAVING CARE PRODUCTS,8.260927152317882,0.059602649006622516,0.0010822510822510823,1.0
ORAL HYGIENE PRODUCTS,FIRST AID PRODUCTS,5.55781031654414,0.0728476821192053,0.0013227513227513227,1.0
ORAL HYGIENE PRODUCTS,HAIR CARE PRODUCTS,3.9028002294415187,0.059602649006622516,0.0010822510822510823,1.0
PAPER TOWELS,BATH TISSUES,19.02974828375286,0.15789473684210525,0.0010822510822510823,1.0
PEPPERS-ALL,HERBS,17.277008310249307,0.11842105263157894,0.0010822510822510823,1.0
PEPPERS-ALL,ONIONS,14.866990846681924,0.32894736842105265,0.0030062530062530063,1.0
PEPPERS-ALL,VEGETABLES - ALL OTHERS,11.058510638297873,0.25,0.002284752284752285,1.0
PEPPERS-ALL,HISPANIC,8.638504155124654,0.11842105263157894,0.0010822510822510823,1.0
PEPPERS-ALL,BEEF,4.611615245009074,0.14473684210526314,0.0013227513227513227,1.0
PEPPERS-ALL,TROPICAL FRUIT,2.6331269349845203,0.11842105263157894,0.0010822510822510823,0.8165634674922602
PNT BTR/JELLY/JAMS,BAKED BREAD/BUNS/ROLLS,5.178668478260869,0.22916666666666666,0.0013227513227513227,1.0
PNT BTR/JELLY/JAMS,FLUID MILK PRODUCTS,1.6640875133404482,0.1875,0.0010822510822510823,0.3320437566702241
PORK,BEEF,5.622718052738337,0.17647058823529413,0.001443001443001443,1.0
POTATOES,ONIONS,8.316,0.184,0.0027657527657527657,1.0
POTATOES,VEGETABLES - ALL OTHERS,4.246468085106383,0.096,0.001443001443001443,1.0
POTATOES,BEEF,4.078344827586207,0.128,0.001924001924001924,1.0
POTATOES,BAKED BREAD/BUNS/ROLLS,2.3501739130434784,0.10400000000000001,0.0015632515632515633,0.6750869565217392
POTATOES,TROPICAL FRUIT,2.134588235294118,0.096,0.001443001443001443,0.567294117647059
PREPAID WIRELESS&ACCESSORIES,CIGARETTES,2.7833654087524056,0.2105263157894737,0.001443001443001443,0.8916827043762028
PREPAID WIRELESS&ACCESSORIES,SOFT DRINKS,1.0202429149797572,0.1754385964912281,0.0012025012025012026,0.010121457489878583
PREPARED FOOD,CHICKEN/POULTRY,8.185710770240341,0.1643835616438356,0.004329004329004329,1.0
PREPARED FOOD,ROLLS,4.707347447073475,0.0684931506849315,0.0018037518037518038,1.0
PREPARED FOOD,SALADS/DIPS,4.556712328767123,0.0547945205479452,0.001443001443001443,1.0
PREPARED FOOD,BREAD,2.589041095890411,0.0410958904109589,0.0010822510822510823,0.7945205479452055
PREPARED FOOD,SALAD BAR,1.8523220848646842,0.1004566210045662,0.0026455026455026454,0.4261610424323421
PREPARED FOOD,REFRGRATD JUICES/DRNKS,1.677504538702756,0.0502283105022831,0.0013227513227513227,0.33875226935137803
PREPARED FOOD,SOFT DRINKS,1.4870389884088515,0.2557077625570776,0.006734006734006734,0.24351949420442576
PREPARED FOOD,CANNED JUICES,1.2472752724727527,0.0410958904109589,0.0010822510822510823,0.12363763623637636
PREPARED FOOD,BAG SNACKS,1.1006551518761165,0.0730593607305936,0.001924001924001924,0.050327575938058255
PWDR/CRYSTL DRNK MX,SUGARS/SWEETNERS,18.9,0.3,0.001443001443001443,1.0
REFRGRATD DOUGH PRODUCTS,FLUID MILK PRODUCTS,1.3447171824973319,0.15151515151515152,0.0012025012025012026,0.17235859124866593
REFRGRATD JUICES/DRNKS,LUNCHMEAT,2.8685046936211096,0.056224899598393566,0.0016835016835016834,0.9342523468105548
REFRGRATD JUICES/DRNKS,CHICKEN/POULTRY,2.3998268523194572,0.048192771084337345,0.001443001443001443,0.6999134261597286
REFRGRATD JUICES/DRNKS,BAKED SWEET GOODS,2.059763282203704,0.056224899598393566,0.0016835016835016834,0.5298816411018521
REFRGRATD JUICES/DRNKS,BREAKFAST SWEETS,1.964564138908575,0.056224899598393566,0.0016835016835016834,0.48228206945428753
REFRGRATD JUICES/DRNKS,PREPARED FOOD,1.6775045387027558,0.04417670682730923,0.0013227513227513227,0.3387522693513779
REFRGRATD JUICES/DRNKS,BAKED BREAD/BUNS/ROLLS,1.0890518596123624,0.048192771084337345,0.001443001443001443,0.0445259298061812
REFRGRATD JUICES/DRNKS,FLUID MILK PRODUCTS,1.0336500752208406,0.11646586345381525,0.003487253487253487,0.016825037610420313
ROLLS,CHEESES,8.50909090909091,0.10743801652892564,0.0015632515632515633,1.0
ROLLS,PREPARED FOOD,4.707347447073475,0.12396694214876033,0.0018037518037518038,1.0
ROLLS,BREAKFAST SWEETS,2.598930481283422,0.0743801652892562,0.0010822510822510823,0.7994652406417111
ROLLS,TROPICAL FRUIT,1.837627613028683,0.08264462809917357,0.0012025012025012026,0.4188138065143415
ROSES,GREETING CARDS/WRAP/PARTY SPLY,8.145487788951286,0.39473684210526316,0.0018037518037518038,1.0
SALAD BAR,SALD DRSNG/SNDWCH SPRD,2.8097560975609754,0.03547671840354767,0.001924001924001924,0.9048780487804877
SALAD BAR,SALAD MIX,2.5674590923124425,0.024390243902439025,0.0013227513227513227,0.7837295461562213
SALAD BAR,WATER - CARBONATED/FLVRD DRINK,2.226233915882466,0.10199556541019957,0.005531505531505531,0.613116957941233
SALAD BAR,CHICKEN/POULTRY,2.208266394041186,0.04434589800443459,0.002405002405002405,0.604133197020593
SALAD BAR,APPLES,2.169296987087518,0.031042128603104215,0.0016835016835016834,0.584648493543759
SALAD BAR,PREPARED FOOD,1.8523220848646842,0.04878048780487805,0.0026455026455026454,0.4261610424323421
SALAD BAR,NEWSPAPER,1.7637327677624601,0.04878048780487805,0.0026455026455026454,0.38186638388123006
SALAD BAR,TROPICAL FRUIT,1.7255771488196165,0.07760532150776053,0.004208754208754209,0.3627885744098083
SALAD BAR,SALADS/DIPS,1.6595121951219514,0.019955654101995568,0.0010822510822510823,0.3297560975609757
SALAD BAR,SOFT DRINKS,1.4828586048098245,0.2549889135254989,0.01382876382876383,0.24142930240491223
SALAD BAR,DELI MEATS,1.4653529316750122,0.026607538802660754,0.001443001443001443,0.23267646583750612
SALAD BAR,CRACKERS/MISC BKD FD,1.152439024390244,0.019955654101995568,0.0010822510822510823,0.07621951219512202
SALAD BAR,MAGAZINE,1.0173254835996635,0.03547671840354767,0.001924001924001924,0.00866274179983173
SALAD MIX,SALD DRSNG/SNDWCH SPRD,10.025316455696203,0.12658227848101267,0.0012025012025012026,1.0
SALAD MIX,TOMATOES,7.985683107813181,0.13924050632911392,0.0013227513227513227,1.0
SALAD MIX,SALAD BAR,2.567459092312442,0.13924050632911392,0.0013227513227513227,0.783729546156221
SALADS/DIPS,CHICKEN/POULTRY,4.979640718562874,0.1,0.0012025012025012026,1.0
SALADS/DIPS,PREPARED FOOD,4.556712328767123,0.12,0.001443001443001443,1.0
SALADS/DIPS,BAKED BREAD/BUNS/ROLLS,2.2597826086956525,0.1,0.0012025012025012026,0.6298913043478263
SALADS/DIPS,SALAD BAR,1.6595121951219514,0.09,0.0010822510822510823,0.3297560975609757
SALD DRSNG/SNDWCH SPRD,SALAD MIX,10.025316455696204,0.09523809523809525,0.0012025012025012026,1.0
SALD DRSNG/SNDWCH SPRD,CONDIMENTS/SAUCES,7.575652173913044,0.10476190476190476,0.0013227513227513227,1.0
SALD DRSNG/SNDWCH SPRD,SALAD BAR,2.809756097560976,0.1523809523809524,0.001924001924001924,0.9048780487804879
SANDWICHES,BAG SNACKS,3.275047258979206,0.21739130434782608,0.0018037518037518038,1.0
SANDWICHES,SOFT DRINKS,1.7698996655518398,0.30434782608695654,0.0025252525252525255,0.3849498327759199
SEAFOOD-FRESH,BEERS/ALES,2.4174418604651167,0.20930232558139536,0.0010822510822510823,0.7087209302325583
SHAVING CARE PRODUCTS,ORAL HYGIENE PRODUCTS,8.26092715231788,0.15,0.0010822510822510823,1.0
SINUS AND ALLERGY,COLD AND FLU,9.382153846153846,0.14666666666666667,0.0013227513227513227,1.0
SINUS AND ALLERGY,SOFT DRINKS,1.0855384615384616,0.18666666666666668,0.0016835016835016834,0.04276923076923078
SNACK NUTS,SOFT DRINKS,1.046769230769231,0.18,0.0010822510822510823,0.023384615384615448
SOFT DRINKS,FROZEN PIZZA,1.9938461538461538,0.033566433566433566,0.005772005772005772,0.4969230769230769
SOFT DRINKS,BAG SNACKS,1.8120401337792642,0.12027972027972028,0.02068302068302068,0.4060200668896321
SOFT DRINKS,SANDWICHES,1.7698996655518395,0.014685314685314687,0.0025252525252525255,0.38494983277591976
SOFT DRINKS,PREPARED FOOD,1.4870389884088515,0.039160839160839164,0.006734006734006734,0.24351949420442576
SOFT DRINKS,SALAD BAR,1.4828586048098247,0.08041958041958043,0.01382876382876383,0.24142930240491234
SOFT DRINKS,CRACKERS/MISC BKD FD,1.373076923076923,0.023776223776223775,0.004088504088504088,0.18653846153846154
SOFT DRINKS,CHICKEN/POULTRY,1.3580838323353295,0.027272727272727275,0.00468975468975469,0.17904191616766474
SOFT DRINKS,CANDY - CHECKLANE,1.275224309127886,0.0986013986013986,0.016955266955266956,0.13761215456394305
SOFT DRINKS,FRZN ICE,1.1358173076923077,0.017482517482517484,0.0030062530062530063,0.06790865384615385
SOFT DRINKS,WAREHOUSE SNACKS,1.128358208955224,0.009090909090909092,0.0015632515632515633,0.06417910447761199
SOFT DRINKS,FRZN MEAT/MEAT DINNERS,1.1013986013986015,0.017482517482517484,0.0030062530062530063,0.05069930069930073
SOFT DRINKS,MEAT - SHELF STABLE,1.0972423802612483,0.006993006993006994,0.0012025012025012026,0.04862119013062416
SOFT DRINKS,CONVENIENT BRKFST/WHLSM SNACKS,1.0903846153846153,0.008391608391608392,0.001443001443001443,0.04519230769230764
SOFT DRINKS,SINUS AND ALLERGY,1.0855384615384618,0.009790209790209791,0.0016835016835016834,0.04276923076923089
SOFT DRINKS,WATER - CARBONATED/FLVRD DRINK,1.0531798909751666,0.04825174825174826,0.008297258297258298,0.02658994548758331
SOFT DRINKS,BAKED SWEET GOODS,1.050355811589292,0.028671328671328676,0.004930254930254931,0.02517790579464596
SOFT DRINKS,COOKIES/CONES,1.0467692307692311,0.018881118881118885,0.003246753246753247,0.02338461538461556
SOFT DRINKS,SNACK NUTS,1.046769230769231,0.006293706293706294,0.0010822510822510823,0.023384615384615448
SOFT DRINKS,FD WRAPS/BAGS/TRSH BG,1.0454624027657737,0.01118881118881119,0.001924001924001924,0.022731201382886868
SOFT DRINKS,PREPAID WIRELESS&ACCESSORIES,1.0202429149797572,0.006993006993006994,0.0012025012025012026,0.010121457489878583
SOFT DRINKS,BABY FOODS,1.0162808065720688,0.012587412587412588,0.0021645021645021645,0.008140403286034381
SOUP,CRACKERS/MISC BKD FD,4.62,0.08,0.001443001443001443,1.0
